,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
234931,30.726219746661076,5.669753225585808,11.574743612421512,1.0,0.0,0.0,1.0,1.0
356156,37.36970112825078,1.8785154373389967,1.350558592849758,1.0,0.0,0.0,1.0,0.0
641658,3.318673629392769,33.24463367275765,0.4996319805378116,1.0,0.0,0.0,1.0,0.0
814035,6.752384841314239,1.318564699093676,2.3088317475035818,1.0,1.0,0.0,0.0,0.0
875332,6.823674248433847,8.345784129915389,2.564777271697419,1.0,1.0,0.0,1.0,0.0
163688,34.23709185083729,6.7312446621829,0.5039635448775142,1.0,0.0,1.0,0.0,0.0
238181,24.81595222327728,11.32543111981349,0.159750798963467,1.0,0.0,0.0,1.0,0.0
63074,4.4881450437461785,0.4775234047470865,1.8802523970724363,1.0,0.0,0.0,1.0,0.0
757911,9.401436230174294,0.3984128225747768,2.277557762222275,1.0,0.0,0.0,1.0,0.0
831974,27.75278280934267,0.8901045129953402,8.725005601372303,1.0,0.0,0.0,1.0,1.0
930414,97.12135085897822,1.277437386778648,0.616821078619963,1.0,1.0,0.0,1.0,0.0
27296,47.25240110427057,0.86288484533409,0.915297579041178,1.0,0.0,0.0,0.0,0.0
741115,6.414336940510831,16.438934207095024,1.9044262236209568,1.0,0.0,0.0,0.0,0.0
110071,433.1311563404721,0.4153834473414391,0.543204363543619,1.0,0.0,1.0,1.0,0.0
925724,10.787244748089789,8.005095115198165,1.822872018841339,1.0,0.0,0.0,0.0,0.0
139214,2.357245659563738,0.7554544305293036,2.0205261040047526,1.0,1.0,0.0,0.0,0.0
201236,2.193166221562468,5.589235925427217,3.895511051116659,1.0,1.0,0.0,0.0,0.0
116464,7.471386707111196,16.468254774125278,0.469532040422189,1.0,1.0,0.0,0.0,0.0
80357,2.415868184287971,0.0351458785412816,0.9073839689781972,1.0,1.0,0.0,0.0,0.0
314313,28.322248516649008,0.0355942830841031,0.3756986073953799,1.0,1.0,1.0,1.0,0.0
397211,28.28977846923545,0.7141993591945195,0.2276123883326865,1.0,0.0,0.0,1.0,0.0
245761,628.0385433306998,2.6397626519218496,1.017373723915824,1.0,0.0,0.0,1.0,1.0
227479,11.950339584588525,3.2911422193174484,0.4041341979158838,1.0,1.0,0.0,1.0,0.0
773931,71.71335503310202,2.717324059217892,10.84198105154084,1.0,1.0,0.0,0.0,0.0
817042,10.43476632706252,0.7251360477890694,0.4756964703018573,1.0,0.0,0.0,0.0,0.0
455378,164.45718095313717,0.749070433062435,0.0445515633421747,1.0,1.0,0.0,1.0,0.0
425219,19.10172901844053,0.0678405347985745,2.2783731934618543,1.0,0.0,0.0,0.0,0.0
723507,12.96769868792352,0.2394093296351146,0.4265182465165776,1.0,0.0,1.0,1.0,0.0
354906,78.5768823250182,2.522186973975643,0.9253310743720168,1.0,1.0,0.0,1.0,0.0
465375,25.282702771401837,0.0353989644889283,0.8620978177672003,1.0,0.0,0.0,1.0,0.0
121243,3.137990851900076,1.729174701530938,0.5681570621126975,1.0,1.0,0.0,1.0,0.0
575625,5.362137882730048,8.711536641635796,0.474406044317046,1.0,0.0,0.0,1.0,0.0
285409,9.819469370847663,8.463141498911808,0.7274014423586004,1.0,1.0,0.0,1.0,0.0
276062,22.307712920101903,0.557494069068873,2.0016820617306843,1.0,0.0,0.0,1.0,0.0
284922,13.274855089810949,2.7993539879034963,0.2890947673268249,1.0,0.0,0.0,1.0,0.0
681033,0.1938953554470009,1.883682042220455,1.0872409895189976,0.0,0.0,0.0,1.0,0.0
533233,5.589451233981691,0.1360565002993642,0.5557638340503616,1.0,1.0,0.0,0.0,0.0
164475,5.725191730953786,0.4674397595008219,0.761205840403022,1.0,0.0,0.0,1.0,0.0
127726,104.23137626371114,6.168764882863317,1.9940966270393032,1.0,1.0,0.0,1.0,0.0
855386,6.526373621113064,0.2870480990973257,0.7862441317830537,1.0,1.0,0.0,1.0,0.0
947291,4.717600265241385,0.8803898652552912,0.7526176404334867,1.0,0.0,0.0,1.0,0.0
930047,201.49135914914268,0.4603602319324431,0.6853601204456456,1.0,0.0,0.0,1.0,1.0
431316,5.191099183283953,0.4061984001798592,0.6022956794637548,1.0,0.0,0.0,1.0,0.0
571051,9.617545384188228,0.7722322634668665,0.1446928036059555,1.0,0.0,0.0,1.0,0.0
832231,5.5789236363359205,0.5231753651297771,1.3644944788446187,1.0,0.0,0.0,1.0,0.0
313951,4.366335411459645,1.4450725948844558,0.3265707204311723,1.0,0.0,0.0,1.0,0.0
145022,37.79332772046944,0.2726959771510308,6.300802387402527,1.0,1.0,0.0,1.0,1.0
142,17.923879680428534,0.4616178563916719,0.2004927187005976,1.0,1.0,0.0,1.0,0.0
344794,3.6498108132389353,0.4891490010974865,1.6067352573789146,1.0,0.0,0.0,0.0,0.0
198089,123.8738470829542,2.1895669712337376,1.302879953615174,1.0,0.0,0.0,1.0,1.0
859814,14.21342177412781,0.7156976303175042,1.2574262529131857,1.0,0.0,0.0,0.0,0.0
502371,1.1429738574561563,1.5527464031202016,0.5229966391635422,0.0,1.0,0.0,1.0,0.0
848505,50.20135750947222,55.97953103855051,2.534812212511248,1.0,0.0,0.0,1.0,1.0
208376,19.09593167179555,0.3536276809672866,0.995266938548414,1.0,1.0,0.0,1.0,0.0
781481,1.661985045544675,0.3952444662926758,0.280647459257627,0.0,0.0,1.0,0.0,0.0
666478,1.0812494980295246,0.1216008632571683,3.125695786234539,0.0,0.0,1.0,0.0,0.0
275046,25.655994851247865,0.8954136012559655,0.7240277726698827,1.0,0.0,0.0,0.0,0.0
522786,3.011315835765608,0.0321682551138042,0.4821414890420052,1.0,0.0,0.0,0.0,0.0
918188,37.94690320448527,8.205534743364634,1.304411572868038,1.0,0.0,0.0,1.0,0.0
301767,13.330054636190734,16.034907311943385,0.4321946143389837,1.0,0.0,0.0,1.0,0.0
573972,9.453796363055844,3.424145232295973,0.4474461620620459,1.0,0.0,0.0,0.0,0.0
551498,8.914681140571297,0.073133062575453,1.6902637122511022,1.0,0.0,1.0,0.0,0.0
672664,297.13406561848603,7.222087293355127,0.4688183972581167,1.0,1.0,0.0,1.0,0.0
923725,17.703013458571,0.8009397517128951,0.3363795353350023,1.0,0.0,0.0,0.0,0.0
477364,4.106703133680639,0.2610480626626916,1.6504378562611983,1.0,1.0,0.0,1.0,0.0
184638,7.735559485744046,75.59049136177467,1.0284324972316194,1.0,1.0,0.0,1.0,0.0
501021,24.59806015217773,1.0732454719487567,0.201755993920204,1.0,0.0,0.0,1.0,0.0
569417,32.90488189229498,0.02601758290881,5.207776301951555,1.0,0.0,0.0,0.0,0.0
597145,7.138760961979513,0.782497416810567,1.0508415188716582,1.0,0.0,0.0,1.0,0.0
263391,94.157459944983,1.0356345514411802,1.6374658921340564,1.0,1.0,0.0,0.0,0.0
658790,9.660614388536718,0.0577007150352287,0.3644449982667405,1.0,1.0,0.0,1.0,0.0
169381,26.09359551098596,1.5474236850368448,4.887273030701241,1.0,1.0,0.0,1.0,1.0
649729,71.53107345153205,4.665711771043312,2.152011745790563,1.0,0.0,0.0,0.0,0.0
574092,153.13814902730402,0.0479286216320669,3.345293881531046,1.0,0.0,0.0,1.0,1.0
915201,27.192639388676596,0.2730000634068887,0.3124531285719675,1.0,0.0,0.0,0.0,0.0
755248,35.59063737863151,0.2296704811280958,0.8909409127946698,1.0,1.0,0.0,1.0,0.0
381544,3.965703389490433,0.6103879266465397,3.612003427376616,1.0,0.0,0.0,1.0,0.0
422749,1.017527201859343,0.7159984420994722,0.2131762918901652,0.0,0.0,0.0,0.0,0.0
639602,3.782180595544896,0.244414902501311,8.306632699082302,1.0,0.0,0.0,1.0,1.0
33293,4.9751886597294,0.2285887099396063,0.1525827421124168,1.0,0.0,0.0,1.0,0.0
361575,14.63082018698528,3.200558047625482,3.2685222427486886,1.0,0.0,0.0,1.0,0.0
216265,1.1686260291626338,0.0627704478067256,6.975474236432726,0.0,0.0,0.0,1.0,1.0
996865,8.835212854663578,0.0710746401128535,0.7718564660204865,1.0,0.0,0.0,1.0,0.0
341712,2.348144158007402,0.4431336498843239,6.442386382210103,1.0,0.0,0.0,1.0,1.0
106718,168.84484406738318,2.346008092339522,0.3034566697869389,1.0,0.0,0.0,1.0,1.0
399283,209.0633972670317,0.008800339167052,3.547039405961131,1.0,0.0,0.0,1.0,1.0
872417,3.9693631157872806,0.0163556008021976,0.6789090793299076,1.0,0.0,0.0,1.0,0.0
188441,8.96950073002573,0.5303465529398264,2.4347360008880288,1.0,1.0,0.0,0.0,0.0
994129,0.5453930654131923,1.6207074237809496,0.2717520356322523,0.0,1.0,0.0,0.0,0.0
948472,153.7448485435599,7.012851484222425,2.993415982061097,1.0,0.0,0.0,1.0,1.0
414639,17.108127605782236,0.3978710651163531,4.816189503924565,1.0,0.0,1.0,1.0,0.0
98716,5.1979337273343145,0.8553596597902213,2.073084281883588,1.0,1.0,0.0,0.0,0.0
887355,80.69831747768211,0.1974417764678032,0.4151534587912783,1.0,0.0,0.0,0.0,0.0
413503,44.931327043397616,0.8044225048645586,1.5225582090189584,1.0,0.0,0.0,1.0,0.0
362052,5.368314034492292,1.1530882044908686,0.6754049362851616,1.0,0.0,0.0,1.0,0.0
206620,9.155688007439537,1.0894517937532542,0.1728615414259306,1.0,0.0,0.0,1.0,0.0
429590,18.59299378338125,0.104356569027444,1.0565225817880786,1.0,0.0,0.0,0.0,0.0
992430,8.496929031595021,5.736886248240552,2.6474191512810243,1.0,0.0,0.0,0.0,0.0
400690,25.04863640193723,0.2155369370442915,0.1270894211866785,1.0,0.0,0.0,1.0,0.0
299619,1.8208188177037452,0.3058648884149854,8.68361873078936,0.0,0.0,0.0,1.0,1.0
689238,0.1885770175973951,13.856130606014244,0.5175060620512801,0.0,0.0,0.0,0.0,0.0
344819,11.76281468667246,17.923251488324922,1.3803462608484478,1.0,0.0,0.0,0.0,0.0
187035,23.931800768378533,2.035625965192742,2.7635903049919,1.0,0.0,0.0,0.0,0.0
311947,52.01900984091423,2.0212250149717312,0.319386176319701,1.0,0.0,0.0,1.0,0.0
987495,25.94419546506098,0.7563836908214682,5.425928496030086,1.0,0.0,0.0,1.0,1.0
128738,75.91739499835742,1.1948594085056388,0.2717702964922813,1.0,0.0,0.0,1.0,0.0
120689,5.415303734005803,13.211487205508762,0.6315483853923661,1.0,1.0,0.0,1.0,0.0
537851,132.33065510730793,0.2654850963265543,1.5929591833102483,1.0,0.0,0.0,0.0,0.0
994547,4.626655094069665,1.4237567879736992,0.9177903905125244,1.0,0.0,0.0,1.0,0.0
668220,20.183710229649595,3.0727944565657306,1.2541859394908583,1.0,1.0,0.0,0.0,0.0
550382,16.289513473430194,7.581880041202468,3.2730513045556147,1.0,0.0,0.0,0.0,0.0
953656,25.83383799674366,56.38858716842684,1.7327167814176152,1.0,0.0,0.0,1.0,1.0
895300,64.55533453144163,1.406788417788551,3.800434311029653,1.0,0.0,0.0,1.0,0.0
614673,7.789363604622149,0.2475135994646211,0.2579282607063931,1.0,0.0,0.0,1.0,0.0
327698,13.32284815057229,1.808556238654662,2.2759856266542395,1.0,1.0,0.0,0.0,0.0
725067,25.683370878909766,0.0180859077401889,9.09118611449897,1.0,0.0,0.0,1.0,1.0
334396,318.7274409949881,2.67361960370019,3.4646390732626022,1.0,1.0,0.0,1.0,0.0
874462,7.027136148909671,0.2062285442077228,0.1895194779245692,1.0,0.0,0.0,1.0,0.0
161934,37.735473023605536,7.721591047943013,2.14602586813923,1.0,0.0,0.0,1.0,0.0
91056,2.964558157510136,0.4987926122279781,9.296972129170394,1.0,0.0,0.0,1.0,1.0
186803,75.38044756305682,1.1162318610132205,0.0512411560498989,1.0,0.0,0.0,1.0,0.0
366844,17.972401449714607,0.2877799188464943,2.607485537239855,1.0,0.0,1.0,1.0,0.0
163467,79.34632606377988,0.2715980703492148,1.258011013309822,1.0,0.0,0.0,0.0,0.0
145008,9.087862700084449,0.2685101124080402,0.9947829356057872,1.0,1.0,0.0,0.0,0.0
179854,5.157426742467729,3.69067244628693,1.5354044584933928,1.0,1.0,0.0,1.0,0.0
353363,9.807995849442138,4.188659342004848,1.719343284779195,1.0,1.0,0.0,0.0,0.0
751574,105.13290984974694,32.30957150523517,0.4767747540192242,1.0,1.0,0.0,1.0,0.0
131894,10.038212462553345,0.221271624911825,2.7581844312347648,1.0,1.0,0.0,1.0,0.0
835818,28.84530096848692,0.7140887751860319,0.7723500243778417,1.0,0.0,0.0,1.0,0.0
370904,0.8745113721960672,0.0661301331605889,0.3990354406941928,0.0,0.0,0.0,1.0,0.0
336961,8.688993170891516,58.81828027107363,0.8938461476856132,1.0,0.0,0.0,1.0,1.0
144947,26.100126902522728,22.240114023253344,0.6689199287459722,1.0,0.0,0.0,1.0,0.0
108174,0.5600155834315358,0.3877423655763062,0.6189406418800899,0.0,0.0,0.0,1.0,0.0
738001,0.1521560138710052,41.03045525697019,1.1894632883945753,0.0,1.0,0.0,0.0,0.0
381287,44.598527137430096,1.3469008181857245,1.736582330505038,1.0,1.0,0.0,1.0,0.0
534311,4.0104943224922245,0.4424953001366922,7.504930460016621,1.0,1.0,0.0,1.0,1.0
227111,2.894731642502921,1.407382111617728,0.3879233792904462,1.0,0.0,0.0,1.0,0.0
276563,9.401276389602756,0.2424266549142537,2.189803180922482,1.0,0.0,0.0,1.0,0.0
321309,8.104640502468532,0.2433093856017846,0.6241524733030307,1.0,0.0,0.0,1.0,0.0
179029,2.708916492052264,1.9318548273871363,1.9037358982842896,1.0,0.0,0.0,1.0,0.0
655163,26.133806969559977,1.3089835766634084,4.434695570338602,1.0,1.0,0.0,0.0,0.0
149408,3.499126417261996,5.568120034697875,2.063400943943672,1.0,1.0,1.0,1.0,0.0
118880,21.34733891145655,0.6821931749411807,1.1402744919806684,1.0,1.0,0.0,0.0,0.0
439866,15.14359746028382,0.7350485697028882,6.958908350013129,1.0,0.0,0.0,1.0,1.0
366361,5.650931548297415,0.4068218444971878,3.437361957977686,1.0,0.0,0.0,1.0,0.0
433952,5.385220021616753,0.2842124616705007,0.6117753368057569,1.0,0.0,0.0,1.0,0.0
106484,9.37282975718894,0.026277957246395,0.695981072092123,1.0,1.0,0.0,0.0,0.0
415620,38.08116695093753,0.1334338369778776,0.966840265620919,1.0,0.0,0.0,1.0,0.0
499198,6.38417146407101,0.2009444194580347,1.225173033887856,1.0,0.0,0.0,1.0,0.0
49626,51.83733089282008,0.1464226183502804,1.6431245350270642,1.0,0.0,0.0,1.0,0.0
424182,39.70035922521135,3.292425616763296,0.7457192183820587,1.0,1.0,0.0,0.0,0.0
45075,30.75405500399292,1.873623226183039,0.8699639869581378,1.0,0.0,0.0,1.0,0.0
951252,14.009038176189314,1.2256040812289466,0.1335512410056283,1.0,0.0,0.0,0.0,0.0
530615,8.286173035445938,1.2478009029700703,0.2959322729574749,1.0,1.0,0.0,0.0,0.0
292357,0.8293205121067778,0.955643235755455,0.7938595568361504,0.0,0.0,0.0,1.0,0.0
852607,6.409149540879298,0.2445495184363638,1.309727733208495,1.0,1.0,0.0,1.0,0.0
229291,1.9911773474467824,0.1915550209481001,0.2582947216636629,1.0,0.0,0.0,1.0,0.0
762140,30.068542911457644,0.1149818920271937,0.944862289550858,1.0,1.0,0.0,0.0,0.0
981318,0.8554208089301615,0.4297537124870459,0.3426870500920245,0.0,1.0,0.0,0.0,0.0
78103,65.97051719168718,0.0451051335334878,10.52164485972528,1.0,0.0,0.0,0.0,0.0
587826,4.51620893746525,0.0526537827808814,0.2547153109387339,1.0,0.0,1.0,1.0,0.0
91236,3.4000124020578677,0.3761527805040631,3.390438428621991,1.0,0.0,0.0,1.0,0.0
485743,8.563093518635485,2.0093098336974853,2.940039838938385,1.0,0.0,0.0,1.0,0.0
390548,12.85363116133818,0.7243259699775608,0.8638222489485986,1.0,0.0,0.0,0.0,0.0
881962,48.17902326742532,0.5947676619530843,1.576798657340298,1.0,0.0,0.0,1.0,0.0
89564,12.465279000555872,0.5608140048826192,9.950058042914076,1.0,1.0,0.0,1.0,1.0
368089,10.058904683396722,31.53466462212415,0.129230601063062,1.0,0.0,0.0,1.0,0.0
817126,1.0245812304747448,15.394627196319188,4.698790758504379,0.0,0.0,0.0,1.0,1.0
448028,4.167477263315309,0.4596030365173898,1.09212253057513,1.0,0.0,0.0,0.0,0.0
956627,34.20241106806927,0.6640960479584904,0.5655444455790682,1.0,0.0,0.0,0.0,0.0
442306,56.71818279499268,0.3538012001814918,1.824978536421981,1.0,0.0,0.0,0.0,0.0
971087,11.725793641762325,0.7736261265644996,0.1057558983934229,1.0,0.0,0.0,1.0,0.0
279778,4.582111217407291,24.564160046569047,4.7805726562243205,1.0,1.0,0.0,1.0,1.0
751589,11.652512155456622,2.8149518929604427,0.603886088968016,1.0,1.0,0.0,1.0,0.0
370768,3.148537268186774,0.0566112209822277,0.317559702898432,1.0,0.0,0.0,0.0,0.0
692897,10.220762367193275,0.0345288944253129,3.564605622229124,1.0,1.0,1.0,1.0,0.0
576225,12.24347548526412,0.1191807896757955,0.5898518319088332,1.0,1.0,0.0,1.0,0.0
163284,273.2084129841872,0.1027286174611432,0.1959564124746232,1.0,1.0,0.0,1.0,0.0
354542,54.08823478811161,0.6929988732618402,4.458814351978233,1.0,1.0,0.0,1.0,1.0
775818,1.1571922624942304,0.5888710734733799,2.1553354285049977,0.0,1.0,0.0,1.0,0.0
560101,2.5830701179858084,0.4814569284017588,0.1472866783800245,1.0,0.0,0.0,1.0,0.0
331360,5.461396923853589,0.0124126988221337,2.585673604847049,1.0,0.0,0.0,0.0,0.0
506668,3.981003088880202,7.913293372059964,1.6013988844797609,1.0,1.0,0.0,0.0,0.0
378741,37.15702068704336,0.1320955160021441,6.376505475298627,1.0,0.0,0.0,1.0,1.0
220461,22.37103990516264,1.9614973251284809,1.1836743657482538,1.0,1.0,0.0,1.0,0.0
722559,9.371405327064194,2.681213518889682,0.2004440649415865,1.0,0.0,0.0,1.0,0.0
91537,17.243564584707844,0.0254904194413226,1.6885011455324352,1.0,1.0,0.0,1.0,0.0
96825,4.695583822871436,2.671287609965323,9.997962285964302,1.0,0.0,0.0,1.0,1.0
971233,2.5896807997583373,27.83203612396731,0.2195101377526944,1.0,1.0,0.0,1.0,0.0
416767,4.1050878578155725,13.152971135195914,0.5969866984442436,1.0,0.0,0.0,1.0,0.0
603375,6.986597658842282,0.3073887199101892,1.8133180821182504,1.0,0.0,0.0,0.0,0.0
987089,4.07612063479423,13.200911630513897,1.2490162209603446,1.0,1.0,0.0,1.0,0.0
853505,5.047141317286484,0.512938974589856,1.2376986165443378,1.0,0.0,0.0,1.0,0.0
80709,1.8332730104697503,0.208696514770532,0.7896988024081343,0.0,0.0,0.0,0.0,0.0
909833,86.7774102580532,3.304265266710773,2.923420132860016,1.0,1.0,0.0,0.0,0.0
561231,3.671080186386377,0.6783783727213272,0.6001077763607435,1.0,1.0,0.0,0.0,0.0
519737,2.8935848110055,0.5933457227265303,0.2399049402190841,1.0,1.0,0.0,1.0,0.0
869974,12.739990720873172,1.4770865560225044,1.443017711399554,1.0,0.0,1.0,1.0,0.0
185737,21.597562606181764,2.5216172113662974,1.4777426088442849,1.0,0.0,0.0,1.0,0.0
938205,26.052892440647604,1.0562316043455564,0.4429910046000351,1.0,0.0,0.0,1.0,0.0
60086,4.532005970432177,0.1627938015513401,0.9074601967734016,1.0,0.0,1.0,1.0,0.0
100915,19.63901146197201,0.1168093805818027,1.710578381882129,1.0,1.0,0.0,0.0,0.0
822848,17.949250262008967,0.8137073738713215,0.6991385678021798,1.0,0.0,0.0,1.0,0.0
55982,4.762736636127748,0.0578704836958526,0.1818202695524987,1.0,1.0,0.0,1.0,0.0
336410,7.485253126877639,0.2350805754720284,2.0624469733413866,1.0,0.0,0.0,1.0,0.0
37418,2.0844099332254618,0.6557613511187191,1.3528238373280403,1.0,0.0,0.0,1.0,0.0
914839,7.49439465899899,0.448147169700901,0.8611943511567727,1.0,0.0,0.0,1.0,0.0
437337,9.768081840896803,0.8393797673739132,0.68982722143749,1.0,1.0,0.0,1.0,0.0
426913,2.6052531537340635,0.4110162648610446,2.863253411552402,1.0,0.0,0.0,1.0,0.0
654649,2.806568294834946,0.0642815077105993,0.3408946261022453,1.0,0.0,0.0,1.0,0.0
147527,20.7489064675282,2.8280082033705725,4.313191751690793,1.0,1.0,0.0,0.0,0.0
719398,21.98769654292277,2.020760627264463,3.2227551730253103,1.0,0.0,0.0,1.0,0.0
504980,11.620900601827412,22.41094688771293,1.5651058981016983,1.0,0.0,0.0,1.0,0.0
684631,3.158883993977197,1.9382903888534764,0.7974594034054722,1.0,0.0,0.0,1.0,0.0
44541,181.9074140334604,11.53540215244015,0.1775859850030926,1.0,1.0,0.0,1.0,0.0
433193,1.4094111257469168,7.2273428604055585,0.6544140311713651,0.0,0.0,0.0,1.0,0.0
729922,15.143279002304078,2.237076484001074,2.7875010419342168,1.0,1.0,0.0,0.0,0.0
177794,19.489668866055595,4.250987684593158,4.648459922735691,1.0,0.0,0.0,0.0,0.0
66354,5.990723372302195,0.9864545311898538,1.945217652862444,1.0,0.0,0.0,0.0,0.0
906559,2.4071575967089505,1.0890462105531344,0.334656050165342,1.0,0.0,0.0,1.0,0.0
742109,37.27131736048141,12.5084852087805,1.1151277539640887,1.0,1.0,0.0,1.0,0.0
669374,2.0270031964414503,7.222448636288664,2.167739211367325,1.0,0.0,0.0,0.0,0.0
407309,10.499847149443667,0.5000261451336865,1.5250223754785812,1.0,0.0,0.0,1.0,0.0
68226,3.136295164310631,0.3080108977216907,0.7893237141399098,1.0,0.0,0.0,1.0,0.0
477639,8.23703596109824,1.328036023547864,2.6777028215967817,1.0,1.0,1.0,1.0,0.0
437375,15.443870651317296,0.8304785205300073,0.4175532287856698,1.0,1.0,1.0,1.0,0.0
783972,11.805968286534895,2.436538464334492,0.6190590512375256,1.0,0.0,0.0,1.0,0.0
919796,42.6123176782388,32.55525140882409,0.2611546191986954,1.0,1.0,0.0,1.0,0.0
274659,1.5386926009367632,0.0098274386327752,1.9786839761903532,0.0,0.0,0.0,1.0,0.0
454221,38.914543376204406,1.635589985317632,1.7173290144112017,1.0,1.0,0.0,1.0,0.0
786932,6.050607980482548,21.770140580548397,0.4074090263409232,1.0,0.0,0.0,0.0,0.0
543704,17.58781991724851,4.21884599152588,1.1723440605995177,1.0,1.0,0.0,0.0,0.0
512125,3.929587303851049,3.369848381078812,0.1786530666665365,1.0,1.0,0.0,0.0,0.0
984637,1.2652792631108587,0.045180306427021,0.2449454578859969,0.0,1.0,0.0,0.0,0.0
501048,3.201204045291553,4.659237334259827,2.160443850171836,1.0,1.0,0.0,0.0,0.0
578062,24.842957192955406,7.300070018095145,0.6549496763680098,1.0,0.0,0.0,1.0,0.0
536259,37.60697778862618,3.0114025995699376,1.6493872560959877,1.0,0.0,0.0,1.0,0.0
915284,19.08021564486368,4.505644009112669,3.771250631329214,1.0,1.0,0.0,1.0,0.0
729404,13.648726238435824,0.0420044561156275,0.1258340428204161,1.0,0.0,0.0,0.0,0.0
333507,1.6481161306078431,33.38051868341744,3.607164633430288,0.0,1.0,0.0,1.0,0.0
137735,1.1669167868701993,1.5497858777976636,1.1941934693033829,0.0,0.0,0.0,1.0,0.0
791251,99.5736143524304,1.6858786838561337,0.2562877263715359,1.0,1.0,0.0,0.0,0.0
823712,52.42283727746906,0.2048017664827323,1.7091120069791612,1.0,0.0,0.0,1.0,0.0
97162,12.814278523851984,1.1860374489507215,1.9522158331901835,1.0,1.0,0.0,1.0,0.0
874192,3.947397861033627,3.5407437463557,0.7075962297272905,1.0,0.0,0.0,1.0,0.0
903128,0.3959284001979004,5.696576376739616,1.265634221939235,0.0,1.0,1.0,1.0,0.0
577249,1.583630018932902,0.0185389126750631,1.2240346228641523,0.0,1.0,0.0,1.0,0.0
801635,111.69782637531216,1.4983262827930737,0.162881462896103,1.0,0.0,0.0,0.0,0.0
853582,23.229257586195917,6.406882351230129,0.7455897240608979,1.0,1.0,0.0,1.0,0.0
351245,3.983233583500093,0.4289869576638908,2.072001179719616,1.0,0.0,0.0,0.0,0.0
864925,74.9208746277672,1.9651542607321328,2.068879416615036,1.0,0.0,0.0,1.0,0.0
355691,22.226727136469645,0.9420462552475384,2.0425256874040207,1.0,0.0,0.0,1.0,0.0
394624,2.466729001290232,23.50959678427618,0.9021165900726384,1.0,0.0,0.0,0.0,0.0
117565,0.573343959946382,4.632341650853906,0.1489359758467432,0.0,0.0,1.0,1.0,0.0
931024,0.5582576940700134,7.615142396942031,0.5244015201222524,0.0,1.0,0.0,0.0,0.0
789478,17.973417773905464,0.4334113408725632,1.5277541907236023,1.0,0.0,0.0,1.0,0.0
720844,14.42222797381257,13.481602546843336,1.5580535212605249,1.0,1.0,0.0,1.0,0.0
95765,4.656110537961916,1.72777477177839,2.760010781963282,1.0,1.0,0.0,0.0,0.0
592313,4.176825122946875,0.0717081751396268,5.290802799512663,1.0,0.0,1.0,1.0,0.0
336424,1.8927398691816577,11.659384641247438,0.6781471142689475,0.0,0.0,0.0,1.0,0.0
136010,13.78525755457291,0.1586886516246271,0.772849898724127,1.0,1.0,0.0,1.0,0.0
144346,0.4539863479334871,8.970393534206243,1.9978848241681684,0.0,0.0,0.0,0.0,0.0
239543,4.277892414396816,0.6772231902466727,1.988593318854572,1.0,0.0,0.0,1.0,0.0
363636,12.422209104034508,2.878040374878302,1.978958013284589,1.0,0.0,0.0,1.0,0.0
266706,12.618989242165227,0.0503664469555049,1.100225684512517,1.0,0.0,0.0,1.0,0.0
572537,29.611226201835347,0.6028438417519637,0.7844899384987436,1.0,1.0,0.0,0.0,0.0
542504,0.8204989647915444,3.0641431614724035,2.570325638229874,0.0,0.0,0.0,1.0,0.0
544832,60.56070307881288,0.4711882820794166,0.7255626404868841,1.0,0.0,0.0,1.0,0.0
998801,140.39472273466336,0.1383621798721357,1.1593138865764634,1.0,0.0,0.0,1.0,1.0
180131,8.108998951207278,5.918536671980241,0.1722464746203074,1.0,1.0,0.0,1.0,0.0
813735,11.193093666204726,0.371689149945684,0.6734663831971329,1.0,1.0,0.0,1.0,0.0
755554,4.715001492595116,0.0475547966374918,0.0774225971739002,1.0,1.0,0.0,1.0,0.0
930395,0.4587794544074701,2.7109251730292283,5.301163716233314,0.0,0.0,0.0,1.0,1.0
544155,22.741062941368625,0.7951271106761092,12.427523616037329,1.0,0.0,0.0,1.0,1.0
426527,2.085197631282058,0.5898657619103873,0.9812849626775584,1.0,0.0,0.0,1.0,0.0
886735,12.036407552232868,0.8351692988465345,0.7261473055083107,1.0,0.0,0.0,1.0,0.0
888405,7.2752955149441725,0.1025824652485583,0.918850959930466,1.0,0.0,0.0,0.0,0.0
962267,201.3321557700832,8.1150824496322,0.2951563592046881,1.0,1.0,0.0,1.0,0.0
499772,12.289551027635667,0.2237787910244602,3.7965224283356,1.0,1.0,0.0,1.0,0.0
294583,48.15325141890676,0.2041344714747157,0.4207536494789491,1.0,0.0,1.0,1.0,0.0
553727,14.14793150770876,0.2598438121770673,6.589158938037926,1.0,1.0,0.0,0.0,0.0
53913,55.73697615204166,0.3926151036387009,0.3493626565400456,1.0,0.0,0.0,1.0,0.0
705813,12.269514017916212,0.2219604155401494,4.79254418231323,1.0,1.0,0.0,0.0,0.0
448151,51.19300471519125,9.833829402478475,1.891124813407224,1.0,1.0,0.0,0.0,0.0
584158,10.076880192662394,2.5781005017275,0.5502318087904232,1.0,1.0,0.0,0.0,0.0
786689,7.501825466702566,0.4271939953392799,2.0462775131026008,1.0,1.0,0.0,1.0,0.0
650279,3.465601454645752,0.0220326634198148,1.8065954319167152,1.0,1.0,0.0,1.0,0.0
288132,2.944901471545628,0.2435755006967597,0.4320375086947352,1.0,1.0,0.0,0.0,0.0
